Angle,Intensity
21.301526440,3249.0
21.323259320,3171.0
21.344992200,3242.0
21.366725080,3177.0
21.388457960,3228.0
21.410190840,3278.0
21.431923720,3130.0
21.453656600,3261.0
21.475389480,3188.0
21.497122360,3283.0
21.518855240,3283.0
21.540588120,3054.0
21.562321000,3156.0
21.584053880,3164.0
21.605786760,3158.0
21.627519640,3235.0
21.649252520,3177.0
21.670985400,3243.0
21.692718280,3285.0
21.714451160,3194.0
21.736184040,3250.0
21.757916920,3277.0
21.779649800,3107.0
21.801382680,3196.0
21.823115560,3110.0
21.844848440,3105.0
21.866581320,3153.0
21.888314200,3168.0
21.910047080,3185.0
21.931779960,3117.0
21.953512840,3199.0
21.975245720,3177.0
21.996978600,3125.0
22.018711480,3115.0
22.040444360,3075.0
22.062177240,3152.0
22.083910120,3018.0
22.105643000,3031.0
22.127375880,2961.0
22.149108760,2903.0
22.170841640,2926.0
22.192574520,2932.0
22.214307400,3059.0
22.236040280,3052.0
22.257773160,2970.0
22.279506040,3024.0
22.301238920,3043.0
22.322971800,2963.0
22.344704680,2977.0
22.366437560,2963.0
22.388170440,3027.0
22.409903320,2980.0
22.431636200,2965.0
22.453369080,2914.0
22.475101960,2876.0
22.496834840,3000.0
22.518567720,2956.0
22.540300600,2964.0
22.562033480,2853.0
22.583766360,2847.0
22.605499240,2827.0
22.627232120,2855.0
22.648965000,2740.0
22.670697880,2716.0
22.692430760,2806.0
22.714163640,2817.0
22.735896520,2695.0
22.757629400,2748.0
22.779362280,2731.0
22.801095160,2657.0
22.822828040,2787.0
22.844560920,2777.0
22.866293800,2720.0
22.888026680,2793.0
22.909759560,2678.0
22.931492440,2641.0
22.953225320,2725.0
22.974958200,2734.0
22.996691080,2662.0
23.018423960,2739.0
23.040156840,2655.0
23.061889720,2753.0
23.083622600,2664.0
23.105355480,2679.0
23.127088360,2609.0
23.148821240,2719.0
23.170554120,2753.0
23.192287000,2619.0
23.214019880,2646.0
23.235752760,2814.0
23.257485640,2724.0
23.279218520,2639.0
23.300951400,2564.0
23.322684280,2594.0
23.344417160,2555.0
23.366150040,2659.0
23.387882920,2598.0
23.409615800,2584.0
23.431348680,2572.0
23.453081560,2561.0
23.474814440,2511.0
23.496547320,2575.0
23.518280200,2556.0
23.540013080,2553.0
23.561745960,2561.0
23.583478840,2623.0
23.605211720,2548.0
23.626944600,2511.0
23.648677480,2609.0
23.670410360,2617.0
23.692143240,2552.0
23.713876120,2485.0
23.735609000,2620.0
23.757341880,2505.0
23.779074760,2506.0
23.800807640,2560.0
23.822540520,2524.0
23.844273400,2515.0
23.866006280,2584.0
23.887739160,2648.0
23.909472040,2636.0
23.931204920,2677.0
23.952937800,2644.0
23.974670680,2570.0
23.996403560,2660.0
24.018136440,2720.0
24.039869320,2504.0
24.061602200,2567.0
24.083335080,2610.0
24.105067960,2516.0
24.126800840,2534.0
24.148533720,2528.0
24.170266600,2550.0
24.191999480,2481.0
24.213732360,2474.0
24.235465240,2597.0
24.257198120,2567.0
24.278931000,2535.0
24.300663880,2482.0
24.322396760,2651.0
24.344129640,2546.0
24.365862520,2494.0
24.387595400,2539.0
24.409328280,2459.0
24.431061160,2582.0
24.452794040,2472.0
24.474526920,2385.0
24.496259800,2429.0
24.517992680,2487.0
24.539725560,2217.0
24.561458440,2375.0
24.583191320,2343.0
24.604924200,2390.0
24.626657080,2380.0
24.648389960,2265.0
24.670122840,2318.0
24.691855720,2332.0
24.713588600,2457.0
24.735321480,2336.0
24.757054360,2388.0
24.778787240,2408.0
24.800520120,2400.0
24.822253000,2379.0
24.843985880,2407.0
24.865718760,2331.0
24.887451640,2317.0
24.909184520,2314.0
24.930917400,2398.0
24.952650280,2355.0
24.974383160,2352.0
24.996116040,2360.0
25.017848920,2424.0
25.039581800,2425.0
25.061314680,2505.0
25.083047560,2487.0
25.104780440,2471.0
25.126513320,2459.0
25.148246200,2432.0
25.169979080,2472.0
25.191711960,2538.0
25.213444840,2595.0
25.235177720,2594.0
25.256910600,2619.0
25.278643480,2631.0
25.300376360,2595.0
25.322109240,2773.0
25.343842120,2749.0
25.365575000,2817.0
25.387307880,2777.0
25.409040760,2887.0
25.430773640,2860.0
25.452506520,2880.0
25.474239400,2960.0
25.495972280,2785.0
25.517705160,2826.0
25.539438040,2800.0
25.561170920,2735.0
25.582903800,2772.0
25.604636680,2744.0
25.626369560,2745.0
25.648102440,2693.0
25.669835320,2599.0
25.691568200,2533.0
25.713301080,2554.0
25.735033960,2628.0
25.756766840,2442.0
25.778499720,2443.0
25.800232600,2386.0
25.821965480,2341.0
25.843698360,2316.0
25.865431240,2391.0
25.887164120,2282.0
25.908897000,2234.0
25.930629880,2331.0
25.952362760,2262.0
25.974095640,2174.0
25.995828520,2164.0
26.017561400,2172.0
26.039294280,2195.0
26.061027160,2098.0
26.082760040,2244.0
26.104492920,2229.0
26.126225800,2217.0
26.147958680,2186.0
26.169691560,2221.0
26.191424440,2293.0
26.213157320,2325.0
26.234890200,2322.0
26.256623080,2329.0
26.278355960,2432.0
26.300088840,2439.0
26.321821720,2450.0
26.343554600,2439.0
26.365287480,2517.0
26.387020360,2477.0
26.408753240,2423.0
26.430486120,2390.0
26.452219000,2391.0
26.473951880,2425.0
26.495684760,2388.0
26.517417640,2329.0
26.539150520,2235.0
26.560883400,2302.0
26.582616280,2200.0
26.604349160,2292.0
26.626082040,2237.0
26.647814920,2217.0
26.669547800,2109.0
26.691280680,2045.0
26.713013560,2022.0
26.734746440,2071.0
26.756479320,2008.0
26.778212200,1974.0
26.799945080,2000.0
26.821677960,2063.0
26.843410840,2045.0
26.865143720,2007.0
26.886876600,1949.0
26.908609480,2087.0
26.930342360,2046.0
26.952075240,2030.0
26.973808120,1937.0
26.995541000,2025.0
27.017273880,2029.0
27.039006760,2056.0
27.060739640,2060.0
27.082472520,2076.0
27.104205400,2152.0
27.125938280,2106.0
27.147671160,2173.0
27.169404040,2091.0
27.191136920,2197.0
27.212869800,2129.0
27.234602680,2137.0
27.256335560,2206.0
27.278068440,2146.0
27.299801320,2070.0
27.321534200,2109.0
27.343267080,2182.0
27.364999960,2120.0
27.386732840,2107.0
27.408465720,2172.0
27.430198600,2165.0
27.451931480,2071.0
27.473664360,2097.0
27.495397240,2152.0
27.517130120,2134.0
27.538863000,2144.0
27.560595880,2110.0
27.582328760,2023.0
27.604061640,2049.0
27.625794520,1994.0
27.647527400,2041.0
27.669260280,2093.0
27.690993160,2067.0
27.712726040,2077.0
27.734458920,2072.0
27.756191800,2082.0
27.777924680,2109.0
27.799657560,2143.0
27.821390440,2231.0
27.843123320,2153.0
27.864856200,2303.0
27.886589080,2299.0
27.908321960,2264.0
27.930054840,2311.0
27.951787720,2219.0
27.973520600,2226.0
27.995253480,2226.0
28.016986360,2394.0
28.038719240,2271.0
28.060452120,2244.0
28.082185000,2280.0
28.103917880,2287.0
28.125650760,2263.0
28.147383640,2249.0
28.169116520,2302.0
28.190849400,2197.0
28.212582280,2269.0
28.234315160,2218.0
28.256048040,2270.0
28.277780920,2266.0
28.299513800,2261.0
28.321246680,2212.0
28.342979560,2165.0
28.364712440,2155.0
28.386445320,2091.0
28.408178200,2023.0
28.429911080,2141.0
28.451643960,2060.0
28.473376840,1952.0
28.495109720,1917.0
28.516842600,1957.0
28.538575480,1843.0
28.560308360,1893.0
28.582041240,1928.0
28.603774120,1844.0
28.625507000,1865.0
28.647239880,1883.0
28.668972760,1833.0
28.690705640,1823.0
28.712438520,1846.0
28.734171400,1871.0
28.755904280,1833.0
28.777637160,1770.0
28.799370040,1810.0
28.821102920,1784.0
28.842835800,1799.0
28.864568680,1883.0
28.886301560,1885.0
28.908034440,1875.0
28.929767320,1829.0
28.951500200,1840.0
28.973233080,1793.0
28.994965960,1857.0
29.016698840,1807.0
29.038431720,1736.0
29.060164600,1903.0
29.081897480,1853.0
29.103630360,1879.0
29.125363240,1892.0
29.147096120,1884.0
29.168829000,1945.0
29.190561880,1851.0
29.212294760,1877.0
29.234027640,1832.0
29.255760520,1947.0
29.277493400,1942.0
29.299226280,1804.0
29.320959160,1816.0
29.342692040,1864.0
29.364424920,1881.0
29.386157800,1895.0
29.407890680,1798.0
29.429623560,1904.0
29.451356440,1833.0
29.473089320,1806.0
29.494822200,1845.0
29.516555080,1825.0
29.538287960,1860.0
29.560020840,1836.0
29.581753720,1771.0
29.603486600,1835.0
29.625219480,1790.0
29.646952360,1761.0
29.668685240,1769.0
29.690418120,1701.0
29.712151000,1732.0
29.733883880,1784.0
29.755616760,1804.0
29.777349640,1762.0
29.799082520,1780.0
29.820815400,1869.0
29.842548280,1792.0
29.864281160,1841.0
29.886014040,1872.0
29.907746920,1840.0
29.929479800,1887.0
29.951212680,1925.0
29.972945560,1936.0
29.994678440,1915.0
30.016411320,1901.0
30.038144200,1872.0
30.059877080,1883.0
30.081609960,1896.0
30.103342840,1869.0
30.125075720,1797.0
30.146808600,1802.0
30.168541480,1788.0
30.190274360,1761.0
30.212007240,1756.0
30.233740120,1820.0
30.255473000,1785.0
30.277205880,1744.0
30.298938760,1754.0
30.320671640,1704.0
30.342404520,1676.0
30.364137400,1649.0
30.385870280,1694.0
30.407603160,1706.0
30.429336040,1577.0
30.451068920,1623.0
30.472801800,1660.0
30.494534680,1618.0
30.516267560,1556.0
30.538000440,1617.0
30.559733320,1584.0
30.581466200,1611.0
30.603199080,1623.0
30.624931960,1679.0
30.646664840,1608.0
30.668397720,1718.0
30.690130600,1705.0
30.711863480,1638.0
30.733596360,1630.0
30.755329240,1739.0
30.777062120,1689.0
30.798795000,1780.0
30.820527880,1845.0
30.842260760,1862.0
30.863993640,1903.0
30.885726520,2032.0
30.907459400,2221.0
30.929192280,2147.0
30.950925160,1990.0
30.972658040,2126.0
30.994390920,2085.0
31.016123800,1981.0
31.037856680,1875.0
31.059589560,1832.0
31.081322440,1924.0
31.103055320,1851.0
31.124788200,1836.0
31.146521080,1877.0
31.168253960,1833.0
31.189986840,1819.0
31.211719720,1825.0
31.233452600,1841.0
31.255185480,1872.0
31.276918360,1857.0
31.298651240,1755.0
31.320384120,1849.0
31.342117000,1809.0
31.363849880,1783.0
31.385582760,1802.0
31.407315640,1814.0
31.429048520,1813.0
31.450781400,1863.0
31.472514280,1836.0
31.494247160,1794.0
31.515980040,1788.0
31.537712920,1790.0
31.559445800,1771.0
31.581178680,1745.0
31.602911560,1614.0
31.624644440,1692.0
31.646377320,1633.0
31.668110200,1770.0
31.689843080,1596.0
31.711575960,1651.0
31.733308840,1571.0
31.755041720,1639.0
31.776774600,1612.0
31.798507480,1552.0
31.820240360,1615.0
31.841973240,1563.0
31.863706120,1526.0
31.885439000,1488.0
31.907171880,1548.0
31.928904760,1531.0
31.950637640,1632.0
31.972370520,1642.0
31.994103400,1665.0
32.015836280,1783.0
32.037569160,1797.0
32.059302040,1785.0
32.081034920,1926.0
32.102767800,1955.0
32.124500680,2002.0
32.146233560,2116.0
32.167966440,2109.0
32.189699320,2172.0
32.211432200,2076.0
32.233165080,2012.0
32.254897960,2098.0
32.276630840,2145.0
32.298363720,2075.0
32.320096600,2143.0
32.341829480,2061.0
32.363562360,2031.0
32.385295240,2059.0
32.407028120,1989.0
32.428761000,1925.0
32.450493880,2045.0
32.472226760,1948.0
32.493959640,1889.0
32.515692520,1811.0
32.537425400,1839.0
32.559158280,1845.0
